x,y,feature,timestamp
25,24,4,20857874
20,48,6,20857896
18,33,5,20858162
16,31,5,20858163
27,23,4,20858210
29,21,4,20858211
32,22,4,20858297
19,44,5,20858404
18,43,5,20858406
17,30,4,20858416
18,46,6,20858489
24,23,4,20858759
18,36,5,20858861
16,34,5,20858862
16,32,7,20859054
16,36,5,20859060
16,37,6,20859078
15,36,6,20859081
17,38,5,20859087
15,36,5,20859093
16,44,6,20859530
19,26,7,20859558
42,22,1,20859601
16,32,5,20859636
33,21,1,20859687
31,19,1,20859688
15,36,7,20859879
17,34,7,20859881
21,25,4,20859971
18,27,7,20859994
16,34,6,20860118
15,40,7,20860174
17,38,7,20860176
26,22,4,20860581
30,22,4,20860768
16,37,4,20861065
15,33,5,20861091
20,25,4,20861347
16,38,4,20861366
47,31,0,20861464
49,29,0,20861467
29,17,1,20861540
14,37,7,20861600
18,26,7,20861726
19,25,7,20861735
34,24,4,20866367
49,50,1,20866780
34,22,4,20867136
36,20,4,20867144
40,21,2,20867639
24,22,4,20867745
27,21,4,20867875
22,52,6,20868132
48,46,3,20868162
31,20,7,20868481
34,22,7,20868560
36,20,7,20868561
15,43,6,20868678
16,45,4,20868870
15,44,7,20868874
17,42,7,20868876
41,21,2,20869412
50,44,1,20869486
35,22,4,20869530
36,21,4,20869532
51,44,0,20869697
23,53,2,20869973
15,46,3,20870152
17,42,4,20870276
50,41,2,20870323
49,45,3,20870741
16,32,2,20870810
18,46,5,20870918
19,50,7,20870950
21,45,6,20871175
18,37,7,20871290
16,42,7,20871559
46,43,6,20871591
48,45,7,20871599
48,43,3,20871653
47,48,1,20871711
21,26,5,20871758
19,24,5,20871760
47,51,6,20871923
48,44,7,20871974
50,42,7,20871976
28,21,4,20872297
18,43,4,20872299
45,48,7,20872332
47,46,7,20872333
20,44,7,20872468
15,43,7,20872885
18,40,7,20872886
48,46,5,20872991
46,46,1,20873017
20,39,5,20873071
17,41,4,20873082
47,47,0,20873118
18,39,5,20873184
46,44,7,20873335
49,41,7,20873337
22,46,5,20873467
21,47,6,20873474
20,24,7,20873511
22,49,0,20873555
48,43,0,20873564
50,41,0,20873565
15,39,3,20873587
47,45,7,20873715
48,48,1,20873726
16,29,7,20873787
44,47,7,20873875
48,45,6,20873911
45,42,6,20873916
16,33,2,20874065
15,32,2,20874066
23,46,2,20874097
52,43,2,20874238
49,40,2,20874240
45,47,7,20874242
49,35,1,20874280
52,34,5,20874301
23,49,6,20874353
45,48,4,20874438
47,46,4,20874440
45,46,7,20874443
47,44,7,20874447
47,48,6,20874453
21,51,3,20874595
51,32,5,20874603
21,43,6,20874684
22,46,0,20874740
19,39,5,20874861
18,38,6,20874901
21,41,5,20874911
17,46,0,20875087
21,44,2,20875127
44,47,4,20875196
46,45,4,20875197
17,37,0,20875871
45,36,7,20884609
30,35,2,20888235
27,32,2,20888237
26,34,3,20888253
37,33,2,20889065
27,30,3,20889532
44,35,4,20889614
40,30,7,20891044
42,28,7,20891049
43,27,7,20893933
35,32,4,20894050
43,27,4,20895038
22,23,3,20895234
23,23,0,20895650
41,23,5,20898135
24,22,3,20899106
23,24,0,20899391
25,22,0,20899413
33,34,4,20899643
37,30,4,20899644
38,20,5,20899910
41,29,4,20900063
44,26,4,20900076
22,24,3,20902319
38,29,4,20903008
39,23,6,20903320
24,24,0,20903821
26,22,0,20903826
25,22,3,20903983
40,24,6,20905193
25,24,3,20920625
26,23,3,20922064
27,25,0,20935602
1,27,5,22056434
15,60,7,24952454
17,58,7,24952455
17,59,4,24952877
18,58,4,24952971
20,56,4,24955041
15,60,4,24956305
17,58,4,24956362
18,57,4,24956860
15,59,7,24957758
17,57,7,24957760
18,56,7,24957881
21,55,4,24959415
19,56,7,24959823
16,58,4,24960734
13,61,7,24961641
