x,y,feature,timestamp
4,51,3,12086033
11,56,3,12086622
25,12,7,12087164
22,12,4,12087252
30,2,0,12087955
9,54,4,12088187
51,2,3,12088210
37,5,3,12089111
8,54,7,12090394
13,29,4,12092140
48,2,0,12092633
5,58,7,12093502
1,52,4,12093888
21,9,7,12094687
16,31,3,12094836
3,59,3,12106453
25,12,4,12109080
47,3,3,12113249
23,10,3,12115406
6,57,7,12115439
33,1,3,12117712
28,14,4,12118432
21,11,7,12119485
21,9,4,12120243
9,52,7,12121390
1,55,4,12122174
51,3,3,12122624
24,13,0,12124532
47,4,3,12132630
27,13,7,12140923
21,11,4,12142007
20,10,7,12146574
23,12,7,12147086
29,15,0,12149505
26,14,4,12153102
28,15,3,12154884
48,4,0,12155301
6,57,4,12155492
52,3,0,12156102
9,52,4,12156963
25,13,7,12163219
26,12,3,12168114
23,12,4,12169347
22,9,7,12171714
8,52,7,12171972
28,15,4,12172661
51,6,0,12173833
22,9,4,12176214
21,8,7,12176216
58,1,0,12177140
50,1,7,12177849
31,2,3,12177934
3,58,7,12178196
25,11,3,12178749
25,13,4,12179378
48,2,3,12180523
9,54,0,12180573
22,11,7,12180945
56,1,0,12182909
4,58,4,12183510
48,5,0,12184069
54,5,0,12185727
5,56,7,12185846
22,11,4,12187335
37,5,0,12187619
48,4,0,12187739
49,4,0,12188359
58,1,0,12201858
3,58,4,12203075
53,3,4,12204119
47,6,3,12206737
50,2,7,12209800
21,10,7,12210450
3,57,7,12210887
5,56,4,12211659
23,9,7,12212220
21,10,4,12212350
57,1,3,12213384
44,11,0,12214210
5,55,7,12214212
51,7,0,12214276
54,6,3,12214325
55,2,3,12214503
34,1,3,12215041
48,5,0,12216913
56,2,3,12217950
50,4,0,12217997
7,26,7,12219247
47,7,3,12230379
57,3,0,12231455
56,2,4,12232222
53,7,3,12232239
55,3,7,12233153
57,2,3,12234302
49,4,0,12234662
2,57,7,12234823
25,12,0,12235326
3,57,4,12238827
52,4,7,12241541
9,50,4,12243957
53,8,0,12244949
9,51,0,12245645
23,9,4,12248099
4,56,4,12248413
4,55,7,12248414
50,8,3,12248698
53,2,3,12249018
47,8,3,12249190
5,55,4,12256797
49,5,0,12262505
56,5,0,12266642
56,4,3,12267227
54,5,3,12269588
52,9,3,12269887
39,7,7,12273197
47,10,0,12273908
53,4,3,12273928
55,6,0,12274276
55,6,3,12275239
44,11,0,12275780
32,3,0,12275903
8,50,7,12276026
2,56,7,12276217
56,5,0,12276907
49,6,0,12277216
55,6,7,12277868
50,4,0,12279261
5,53,0,12280452
50,2,3,12280466
52,10,0,12280731
28,14,7,12281556
49,5,3,12282027
56,6,0,12282874
21,9,0,12289217
28,15,0,12290597
55,8,0,12294608
46,11,0,12295297
45,11,3,12296301
4,55,4,12296405
47,7,3,12297546
53,7,3,12299289
46,10,3,12299645
28,15,3,12300414
39,7,4,12301282
38,6,7,12301283
52,11,3,12301410
54,7,7,12301520
46,11,3,12301538
28,35,4,12301814
30,33,3,12302075
25,13,0,12302284
23,11,3,12302323
30,34,0,12304126
53,5,4,12304695
47,12,0,12306094
43,11,3,12306846
51,11,4,12306873
38,6,7,12307016
47,9,4,12307227
25,11,0,12307700
3,55,7,12308662
52,11,3,12309122
27,13,0,12309124
49,10,0,12309193
1,57,7,12309542
51,8,0,12309568
49,8,7,12309752
52,8,3,12310127
53,8,3,12310881
47,11,7,12310971
25,13,3,12311006
53,6,0,12311369
